timestamp,TP9,AF7,AF8,TP10,label
0.0,-15910.1562,-15433.5938,-15496.0938,-15089.8438,0
0.0,-15910.1562,-15433.5938,-15496.0938,-15089.8438,0
0.0,-15910.1562,-15433.5938,-15496.0938,-15089.8438,0
0.0,-15910.1562,-15433.5938,-15496.0938,-15089.8438,0
0.0,-15910.1562,-15433.5938,-15496.0938,-15089.8438,0
0.0,-15910.1562,-15433.5938,-15496.0938,-15089.8438,0
0.0,-15910.1562,-15433.5938,-15496.0938,-15089.8438,0
0.0,-15910.1562,-15433.5938,-15496.0938,-15089.8438,0
0.0,-15910.1562,-15433.5938,-15496.0938,-15089.8438,0
0.0,-15910.1562,-15433.5938,-15496.0938,-15089.8438,0
0.0,-15910.1562,-15433.5938,-15496.0938,-15089.8438,0
0.0,-15910.1562,-15433.5938,-15496.0938,-15089.8438,0
0.0,-15910.1562,-15433.5938,-15496.0938,-15089.8438,0
0.0,-15910.1562,-15433.5938,-15496.0938,-15089.8438,0
0.0,-15910.1562,-15433.5938,-15496.0938,-15089.8438,0
0.0,-15910.1562,-15433.5938,-15496.0938,-15089.8438,0
0.0,-15910.1562,-15433.5938,-15496.0938,-15089.8438,0
0.0,-15910.1562,-15433.5938,-15496.0938,-15089.8438,0
0.0,-15910.1562,-15433.5938,-15496.0938,-15089.8438,0
0.0,-15910.1562,-15433.5938,-15496.0938,-15089.8438,0
0.0,-15910.1562,-15433.5938,-15496.0938,-15089.8438,0
0.0,-15910.1562,-15433.5938,-15496.0938,-15089.8438,0
0.0,-15910.1562,-15433.5938,-15496.0938,-15089.8438,0
0.0,-15910.1562,-15433.5938,-15496.0938,-15089.8438,0
0.0,-15910.1562,-15433.5938,-15496.0938,-15089.8438,0
0.0,-15910.1562,-15433.5938,-15496.0938,-15089.8438,0
0.0,-15910.1562,-15433.5938,-15496.0938,-15089.8438,0
0.0,-15910.1562,-15433.5938,-15496.0938,-15089.8438,0
0.0,-15910.1562,-15433.5938,-15496.0938,-15089.8438,0
0.0,-15910.1562,-15433.5938,-15496.0938,-15089.8438,0
0.0,-15910.1562,-15433.5938,-15496.0938,-15089.8438,0
0.003906,1562.5,11064.4531,6063.4766,12064.4531,0
0.003906,1562.5,11064.4531,6063.4766,12064.4531,0
0.003906,1562.5,11064.4531,6063.4766,12064.4531,0
0.003906,1562.5,11064.4531,6063.4766,12064.4531,0
